business_id,business_name,category,quarter,count,rating,quarter123
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,14-Jul,53,4.2,1-Jul-14
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,Japanese,14-Jul,55,4.3,1-Jul-14
7sb2FYLS2sejZKxRYF9mtg,Sakana,Japanese,14-Jul,67,4.3,1-Jul-14
A-uZAD4zP3rRxb44WUGV5w,Soho Japanese Restaurant,Japanese,14-Jul,147,4.7,1-Jul-14
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Japanese,14-Jul,45,3.4,1-Jul-14
dEAk-gE-5Q95a7p91gNn8A,Sushi Koma,Japanese,14-Jul,43,3.8,1-Jul-14
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,14-Jul,25,3.7,1-Jul-14
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,14-Jul,37,4.2,1-Jul-14
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,14-Jul,37,3.6,1-Jul-14
hihud--QRriCYZw1zZvW4g,Gangnam Asian BBQ Dining,Japanese,15-Jul,49,4.1,1-Jul-15
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,15-Jul,28,4.1,1-Jul-15
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Japanese,15-Jul,56,3.8,1-Jul-15
ZAuAwz1ijuydn5yL3q3rzA,Japanese Curry Zen,Japanese,15-Jul,37,4.5,1-Jul-15
6tSvz_21BMo3a4GaItwa0g,JJANGA Japanese Restaurant,Japanese,15-Jul,52,4,1-Jul-15
UPIYuRaZvknINOd1w8kqRQ,Monta Ramen,Japanese,15-Jul,83,4.4,1-Jul-15
pyqnGlIfP9Zw8LLxBjyAiA,Nobu,Japanese,15-Jul,45,4.1,1-Jul-15
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,15-Jul,23,4.1,1-Jul-15
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,15-Jul,61,4.4,1-Jul-15
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,Japanese,15-Jul,54,4.5,1-Jul-15
7sb2FYLS2sejZKxRYF9mtg,Sakana,Japanese,15-Jul,87,4.3,1-Jul-15
A-uZAD4zP3rRxb44WUGV5w,Soho Japanese Restaurant,Japanese,15-Jul,84,4.7,1-Jul-15
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Japanese,15-Jul,52,3.7,1-Jul-15
dEAk-gE-5Q95a7p91gNn8A,Sushi Koma,Japanese,15-Jul,45,4.4,1-Jul-15
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,15-Jul,35,3.8,1-Jul-15
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,15-Jul,46,4.1,1-Jul-15
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,15-Jul,34,3.5,1-Jul-15
hihud--QRriCYZw1zZvW4g,Gangnam Asian BBQ Dining,Japanese,16-Jul,185,4.5,1-Jul-16
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,16-Jul,27,4,1-Jul-16
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Japanese,16-Jul,40,3.5,1-Jul-16
ZAuAwz1ijuydn5yL3q3rzA,Japanese Curry Zen,Japanese,16-Jul,51,4.6,1-Jul-16
6tSvz_21BMo3a4GaItwa0g,JJANGA Japanese Restaurant,Japanese,16-Jul,46,3.2,1-Jul-16
UPIYuRaZvknINOd1w8kqRQ,Monta Ramen,Japanese,16-Jul,100,4.1,1-Jul-16
pyqnGlIfP9Zw8LLxBjyAiA,Nobu,Japanese,16-Jul,58,3.9,1-Jul-16
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,16-Jul,22,4.5,1-Jul-16
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,16-Jul,50,4.4,1-Jul-16
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,Japanese,16-Jul,60,4,1-Jul-16
7sb2FYLS2sejZKxRYF9mtg,Sakana,Japanese,16-Jul,47,3.8,1-Jul-16
A-uZAD4zP3rRxb44WUGV5w,Soho Japanese Restaurant,Japanese,16-Jul,46,4.6,1-Jul-16
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Japanese,16-Jul,45,2.9,1-Jul-16
dEAk-gE-5Q95a7p91gNn8A,Sushi Koma,Japanese,16-Jul,46,4.1,1-Jul-16
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,16-Jul,21,3.4,1-Jul-16
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,16-Jul,42,4.2,1-Jul-16
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,16-Jul,25,3.6,1-Jul-16
hihud--QRriCYZw1zZvW4g,Gangnam Asian BBQ Dining,Japanese,17-Jul,59,4.1,1-Jul-17
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,17-Jul,9,4.3,1-Jul-17
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Japanese,17-Jul,8,3.2,1-Jul-17
ZAuAwz1ijuydn5yL3q3rzA,Japanese Curry Zen,Japanese,17-Jul,18,4.2,1-Jul-17
6tSvz_21BMo3a4GaItwa0g,JJANGA Japanese Restaurant,Japanese,17-Jul,16,4.8,1-Jul-17
UPIYuRaZvknINOd1w8kqRQ,Monta Ramen,Japanese,17-Jul,26,4.1,1-Jul-17
pyqnGlIfP9Zw8LLxBjyAiA,Nobu,Japanese,17-Jul,18,3.8,1-Jul-17
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,17-Jul,2,5,1-Jul-17
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,17-Jul,10,4.7,1-Jul-17
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,Japanese,17-Jul,14,4.2,1-Jul-17
7sb2FYLS2sejZKxRYF9mtg,Sakana,Japanese,17-Jul,37,4.5,1-Jul-17
A-uZAD4zP3rRxb44WUGV5w,Soho Japanese Restaurant,Japanese,17-Jul,24,4.4,1-Jul-17
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Japanese,17-Jul,15,3.5,1-Jul-17
dEAk-gE-5Q95a7p91gNn8A,Sushi Koma,Japanese,17-Jul,13,3.6,1-Jul-17
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,17-Jul,9,3.8,1-Jul-17
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,17-Jul,9,3.9,1-Jul-17
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,17-Jul,6,3.3,1-Jul-17
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,5-Oct,1,3,1-Oct-05
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,6-Oct,1,5,1-Oct-06
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,6-Oct,8,4,1-Oct-06
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,6-Oct,1,4,1-Oct-06
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,7-Oct,14,4.6,1-Oct-07
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,7-Oct,14,3.8,1-Oct-07
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,7-Oct,4,3.5,1-Oct-07
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,7-Oct,6,4.3,1-Oct-07
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,8-Oct,17,4.3,1-Oct-08
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Japanese,8-Oct,2,4.5,1-Oct-08
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,8-Oct,7,3.6,1-Oct-08
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,8-Oct,5,4.8,1-Oct-08
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,8-Oct,7,4.1,1-Oct-08
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,8-Oct,16,3.3,1-Oct-08
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,8-Oct,8,4.1,1-Oct-08
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,9-Oct,25,4.1,1-Oct-09
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Japanese,9-Oct,9,4.6,1-Oct-09
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,9-Oct,21,4,1-Oct-09
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,9-Oct,16,4.8,1-Oct-09
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Japanese,9-Oct,1,4,1-Oct-09
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,9-Oct,9,4.4,1-Oct-09
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,9-Oct,12,3.8,1-Oct-09
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,9-Oct,12,2.9,1-Oct-09
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,10-Oct,49,4.2,1-Oct-10
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Japanese,10-Oct,15,4.1,1-Oct-10
UPIYuRaZvknINOd1w8kqRQ,Monta Ramen,Japanese,10-Oct,59,4.1,1-Oct-10
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,10-Oct,21,4.2,1-Oct-10
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,10-Oct,23,4.6,1-Oct-10
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Japanese,10-Oct,8,2.9,1-Oct-10
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,10-Oct,20,3.8,1-Oct-10
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,10-Oct,15,3.9,1-Oct-10
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,10-Oct,21,3.6,1-Oct-10
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,11-Oct,36,4.1,1-Oct-11
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Japanese,11-Oct,28,4.3,1-Oct-11
UPIYuRaZvknINOd1w8kqRQ,Monta Ramen,Japanese,11-Oct,46,3.9,1-Oct-11
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,11-Oct,21,3.7,1-Oct-11
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,11-Oct,21,4.4,1-Oct-11
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Japanese,11-Oct,11,3.4,1-Oct-11
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,11-Oct,30,3.7,1-Oct-11
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,11-Oct,12,3.8,1-Oct-11
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,11-Oct,21,3.9,1-Oct-11
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,12-Oct,37,4.1,1-Oct-12
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Japanese,12-Oct,6,3.7,1-Oct-12
ZAuAwz1ijuydn5yL3q3rzA,Japanese Curry Zen,Japanese,12-Oct,45,4.1,1-Oct-12
UPIYuRaZvknINOd1w8kqRQ,Monta Ramen,Japanese,12-Oct,65,4.1,1-Oct-12
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,12-Oct,13,3.5,1-Oct-12
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,12-Oct,29,4.2,1-Oct-12
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,Japanese,12-Oct,28,4.2,1-Oct-12
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Japanese,12-Oct,14,4.1,1-Oct-12
dEAk-gE-5Q95a7p91gNn8A,Sushi Koma,Japanese,12-Oct,23,4,1-Oct-12
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,12-Oct,19,3.9,1-Oct-12
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,12-Oct,14,3.9,1-Oct-12
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,12-Oct,24,3.7,1-Oct-12
hihud--QRriCYZw1zZvW4g,Gangnam Asian BBQ Dining,Japanese,13-Oct,12,4.2,1-Oct-13
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,13-Oct,37,3.7,1-Oct-13
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Japanese,13-Oct,22,4,1-Oct-13
ZAuAwz1ijuydn5yL3q3rzA,Japanese Curry Zen,Japanese,13-Oct,35,4.4,1-Oct-13
UPIYuRaZvknINOd1w8kqRQ,Monta Ramen,Japanese,13-Oct,88,4,1-Oct-13
pyqnGlIfP9Zw8LLxBjyAiA,Nobu,Japanese,13-Oct,48,3.8,1-Oct-13
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,13-Oct,18,3.9,1-Oct-13
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,13-Oct,50,4.5,1-Oct-13
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,Japanese,13-Oct,50,4.4,1-Oct-13
7sb2FYLS2sejZKxRYF9mtg,Sakana,Japanese,13-Oct,28,4.1,1-Oct-13
A-uZAD4zP3rRxb44WUGV5w,Soho Japanese Restaurant,Japanese,13-Oct,57,4.8,1-Oct-13
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Japanese,13-Oct,40,3.8,1-Oct-13
dEAk-gE-5Q95a7p91gNn8A,Sushi Koma,Japanese,13-Oct,34,4.2,1-Oct-13
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,13-Oct,15,4,1-Oct-13
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,13-Oct,28,4,1-Oct-13
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,13-Oct,18,3.7,1-Oct-13
hihud--QRriCYZw1zZvW4g,Gangnam Asian BBQ Dining,Japanese,14-Oct,9,3.9,1-Oct-14
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,14-Oct,32,3.6,1-Oct-14
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Japanese,14-Oct,37,3.6,1-Oct-14
ZAuAwz1ijuydn5yL3q3rzA,Japanese Curry Zen,Japanese,14-Oct,54,4.6,1-Oct-14
6tSvz_21BMo3a4GaItwa0g,JJANGA Japanese Restaurant,Japanese,14-Oct,81,4.2,1-Oct-14
UPIYuRaZvknINOd1w8kqRQ,Monta Ramen,Japanese,14-Oct,90,4.3,1-Oct-14
pyqnGlIfP9Zw8LLxBjyAiA,Nobu,Japanese,14-Oct,42,4.2,1-Oct-14
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,14-Oct,19,4.4,1-Oct-14
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,14-Oct,42,4.1,1-Oct-14
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,Japanese,14-Oct,48,4.3,1-Oct-14
7sb2FYLS2sejZKxRYF9mtg,Sakana,Japanese,14-Oct,40,4.4,1-Oct-14
A-uZAD4zP3rRxb44WUGV5w,Soho Japanese Restaurant,Japanese,14-Oct,95,4.6,1-Oct-14
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Japanese,14-Oct,37,3.9,1-Oct-14
dEAk-gE-5Q95a7p91gNn8A,Sushi Koma,Japanese,14-Oct,31,3.5,1-Oct-14
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,14-Oct,32,3.8,1-Oct-14
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,14-Oct,36,4.1,1-Oct-14
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,14-Oct,29,3.4,1-Oct-14
hihud--QRriCYZw1zZvW4g,Gangnam Asian BBQ Dining,Japanese,15-Oct,567,4.6,1-Oct-15
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,15-Oct,32,4.1,1-Oct-15
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Japanese,15-Oct,28,3.7,1-Oct-15
ZAuAwz1ijuydn5yL3q3rzA,Japanese Curry Zen,Japanese,15-Oct,51,4.3,1-Oct-15
6tSvz_21BMo3a4GaItwa0g,JJANGA Japanese Restaurant,Japanese,15-Oct,57,4.3,1-Oct-15
UPIYuRaZvknINOd1w8kqRQ,Monta Ramen,Japanese,15-Oct,81,4.1,1-Oct-15
pyqnGlIfP9Zw8LLxBjyAiA,Nobu,Japanese,15-Oct,35,3.8,1-Oct-15
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,15-Oct,17,4.2,1-Oct-15
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,15-Oct,42,4.3,1-Oct-15
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,Japanese,15-Oct,63,4.3,1-Oct-15
7sb2FYLS2sejZKxRYF9mtg,Sakana,Japanese,15-Oct,68,4.7,1-Oct-15
A-uZAD4zP3rRxb44WUGV5w,Soho Japanese Restaurant,Japanese,15-Oct,52,4.7,1-Oct-15
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Japanese,15-Oct,57,3.6,1-Oct-15
dEAk-gE-5Q95a7p91gNn8A,Sushi Koma,Japanese,15-Oct,26,4.1,1-Oct-15
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,15-Oct,28,3.9,1-Oct-15
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,15-Oct,43,3.7,1-Oct-15
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,15-Oct,29,3.6,1-Oct-15
hihud--QRriCYZw1zZvW4g,Gangnam Asian BBQ Dining,Japanese,16-Oct,112,4.1,1-Oct-16
j5nPiTwWEFr-VsePew7Sjg,Ichiza,Japanese,16-Oct,14,4,1-Oct-16
DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Japanese,16-Oct,27,4,1-Oct-16
ZAuAwz1ijuydn5yL3q3rzA,Japanese Curry Zen,Japanese,16-Oct,43,4.2,1-Oct-16
6tSvz_21BMo3a4GaItwa0g,JJANGA Japanese Restaurant,Japanese,16-Oct,47,4.3,1-Oct-16
UPIYuRaZvknINOd1w8kqRQ,Monta Ramen,Japanese,16-Oct,83,4.1,1-Oct-16
pyqnGlIfP9Zw8LLxBjyAiA,Nobu,Japanese,16-Oct,38,4.1,1-Oct-16
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,Japanese,16-Oct,13,3.8,1-Oct-16
sqRX-XLlhx4rs2c1TpBf8A,Raku,Japanese,16-Oct,46,4.3,1-Oct-16
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,Japanese,16-Oct,58,4.3,1-Oct-16
7sb2FYLS2sejZKxRYF9mtg,Sakana,Japanese,16-Oct,79,3.8,1-Oct-16
A-uZAD4zP3rRxb44WUGV5w,Soho Japanese Restaurant,Japanese,16-Oct,38,4.7,1-Oct-16
HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,Japanese,16-Oct,24,3.7,1-Oct-16
dEAk-gE-5Q95a7p91gNn8A,Sushi Koma,Japanese,16-Oct,29,4.4,1-Oct-16
7ibuDLfx8gEhESAufYIySw,Sushi Mon,Japanese,16-Oct,24,3.5,1-Oct-16
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Japanese,16-Oct,37,4.2,1-Oct-16
Dxaz8OxaadecnWol18kAtw,Yellowtail,Japanese,16-Oct,25,4,1-Oct-16
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,6-Jan,3,4,1-Jan-06
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,7-Jan,8,4.1,1-Jan-07
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,8-Jan,16,3.8,1-Jan-08
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,9-Jan,14,3.6,1-Jan-09
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,10-Jan,30,3.7,1-Jan-10
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,10-Jan,19,3.8,1-Jan-10
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,11-Jan,42,4.1,1-Jan-11
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,11-Jan,29,4.5,1-Jan-11
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,12-Jan,43,3.9,1-Jan-12
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,12-Jan,39,4.2,1-Jan-12
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,13-Jan,42,4,1-Jan-13
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,13-Jan,43,4,1-Jan-13
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,14-Jan,60,3.6,1-Jan-14
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,14-Jan,40,4.1,1-Jan-14
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,15-Jan,52,3.7,1-Jan-15
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,15-Jan,35,4.4,1-Jan-15
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,16-Jan,59,4.1,1-Jan-16
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,16-Jan,34,3.7,1-Jan-16
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,17-Jan,52,3.9,1-Jan-17
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,17-Jan,32,4.1,1-Jan-17
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,6-Apr,3,4.3,1-Apr-06
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,7-Apr,7,4.1,1-Apr-07
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,8-Apr,7,3.6,1-Apr-08
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,9-Apr,21,3.5,1-Apr-09
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,10-Apr,24,3.8,1-Apr-10
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,10-Apr,16,4.2,1-Apr-10
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,11-Apr,28,3.8,1-Apr-11
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,11-Apr,30,4.5,1-Apr-11
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,12-Apr,47,3.7,1-Apr-12
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,12-Apr,21,4.3,1-Apr-12
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,13-Apr,47,3.7,1-Apr-13
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,13-Apr,40,4.1,1-Apr-13
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,14-Apr,52,3.7,1-Apr-14
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,14-Apr,35,4.1,1-Apr-14
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,15-Apr,54,3.7,1-Apr-15
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,15-Apr,32,3.9,1-Apr-15
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,16-Apr,65,3.4,1-Apr-16
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,16-Apr,21,4.7,1-Apr-16
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,17-Apr,64,3.6,1-Apr-17
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,17-Apr,20,4.4,1-Apr-17
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,5-Jul,1,4,1-Jul-05
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,6-Jul,4,3,1-Jul-06
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,7-Jul,8,3.1,1-Jul-07
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,8-Jul,18,3.8,1-Jul-08
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,9-Jul,41,4.1,1-Jul-09
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,10-Jul,36,4.1,1-Jul-10
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,10-Jul,19,4.3,1-Jul-10
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,11-Jul,38,4.2,1-Jul-11
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,11-Jul,29,4.6,1-Jul-11
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,12-Jul,50,3.7,1-Jul-12
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,12-Jul,37,4.5,1-Jul-12
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,13-Jul,62,3.7,1-Jul-13
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,13-Jul,60,4.2,1-Jul-13
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,14-Jul,66,3.8,1-Jul-14
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,14-Jul,40,4.1,1-Jul-14
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,15-Jul,56,3.8,1-Jul-15
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,15-Jul,29,4,1-Jul-15
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,16-Jul,60,4,1-Jul-16
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,16-Jul,19,4.6,1-Jul-16
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,17-Jul,18,3.9,1-Jul-17
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,17-Jul,7,4,1-Jul-17
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,5-Oct,1,5,1-Oct-05
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,6-Oct,3,4.3,1-Oct-06
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,7-Oct,8,4.2,1-Oct-07
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,8-Oct,7,4.7,1-Oct-08
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,9-Oct,18,4.1,1-Oct-09
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,9-Oct,2,2.5,1-Oct-09
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,10-Oct,25,3.8,1-Oct-10
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,10-Oct,20,4.4,1-Oct-10
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,11-Oct,40,3.8,1-Oct-11
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,11-Oct,40,3.9,1-Oct-11
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,12-Oct,30,4.1,1-Oct-12
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,12-Oct,45,4.4,1-Oct-12
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,13-Oct,51,3.7,1-Oct-13
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,13-Oct,41,4.1,1-Oct-13
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,14-Oct,70,3.7,1-Oct-14
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,14-Oct,42,4.1,1-Oct-14
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,15-Oct,69,4.1,1-Oct-15
f9sU31meK0bqAD7922sCog,Sage,Mediterranean,15-Oct,22,3.8,1-Oct-15
QJR4qBUHegWEozSQrGmBPw,Olives,Mediterranean,16-Oct,47,4,1-Oct-16
